iter	Logloss
192	0.002424988138
193	0.002395836951
194	0.002364233812
195	0.002364241523
196	0.002364237081
197	0.002337769399
198	0.002320302236
199	0.002299909321
200	0.002265486427
201	0.002265488416
202	0.002229864025
203	0.002206144953
204	0.002175007388
205	0.002152562107
206	0.002138405631
207	0.00211512382
208	0.002095099894
209	0.002071639387
210	0.002055244595
211	0.002039164419
212	0.002039156803
213	0.002009072448
214	0.001998705935
215	0.00198393288
216	0.001971840506
217	0.001961223237
218	0.001949037676
219	0.001931076984
220	0.001931064423
221	0.001917969117
222	0.001914301298
223	0.001902845166
224	0.001886012006
225	0.001875398081
226	0.001851435859
227	0.00183428594
228	0.001813926926
229	0.001798405159
230	0.001783723885
231	0.001751935478
232	0.00173507241
233	0.001729169153
234	0.001709632722
235	0.001693450436
236	0.001682700177
237	0.001672288768
238	0.001653336153
239	0.00164614025
240	0.001635472975
241	0.00162720416
242	0.001613573094
243	0.001605077386
244	0.001594592103
245	0.001583577706
246	0.001571910178
247	0.001571910205
248	0.001560090891
249	0.001548936221
250	0.001537838005
251	0.001527103173
252	0.001511438878
253	0.001502039593
254	0.001481246275
255	0.001474287948
256	0.001458016603
257	0.001452642728
258	0.001452642728
259	0.001437194377
260	0.001428325909
261	0.001423822574
262	0.001417256791
263	0.001402889957
264	0.001393265239
265	0.001384355139
266	0.001384344431
267	0.001366076013
268	0.001343504151
269	0.001329681653
270	0.001329681653
271	0.001316825392
272	0.001310174729
273	0.001303299907
274	0.001296165623
275	0.001290187564
276	0.001279936457
277	0.001264495912
278	0.001248111754
279	0.001245035189
280	0.001245025761
281	0.001236344978
282	0.00123631327
283	0.001229021964
284	0.001223283083
285	0.001215902883
286	0.001215889395
287	0.001206434629
288	0.001206436918
289	0.001206435583
290	0.001200188289
291	0.001200180905
292	0.00119179056
293	0.001184841096
294	0.001171498893
295	0.001163917346
296	0.001163911379
297	0.001157040527
298	0.001142808099
299	0.001137020408
300	0.001137020408
301	0.001137016975
302	0.001137012806
303	0.001137004959
304	0.001137005013
305	0.001129555733
306	0.001129542246
307	0.001129549221
308	0.00112955121
309	0.00112955042
310	0.001129543744
311	0.001129543744
312	0.001129541946
313	0.001122259521
314	0.001122259521
315	0.001122267395
316	0.001118494686
317	0.001118488964
318	0.001111259338
319	0.001107292207
320	0.001097626723
321	0.00108210534
322	0.00108210534
323	0.001073998098
324	0.001069898601
325	0.001064453639
326	0.001055093748
327	0.001055097017
328	0.00104184589
329	0.00103662326
330	0.001027323122
331	0.001021260276
332	0.00102125063
333	0.001015615156
334	0.001007183107
335	0.001001254628
336	0.0009956998548
337	0.0009921267222
338	0.0009921267222
339	0.0009921267222
340	0.0009811929734
341	0.0009811943903
342	0.00097617264
343	0.0009761734669
344	0.0009761648565
345	0.0009761552926
346	0.0009694972782
347	0.000969496488
348	0.0009694825371
349	0.0009694825371
350	0.0009645583644
351	0.0009645583644
352	0.0009645485552
353	0.0009645470974
354	0.0009645470974
355	0.0009645470974
356	0.0009645432963
357	0.0009645488685
358	0.0009645488685
359	0.0009645374517
360	0.0009645374517
361	0.0009537294664
362	0.0009477503997
363	0.0009382528871
364	0.0009369832077
365	0.0009369804012
366	0.0009314410751
367	0.0009314410751
368	0.0009314453802
369	0.0009314453802
370	0.0009261959071
371	0.000915755523
372	0.0009157419945
373	0.0009078529852
374	0.0008984169169
375	0.0008908938241
376	0.0008864633127
377	0.0008792697175
378	0.0008792719518
379	0.0008792736821
380	0.0008753544977
381	0.0008734762854
382	0.0008622442271
383	0.000853971699
384	0.0008539645056
385	0.0008539645056
386	0.000853966372
387	0.000853966372
388	0.0008539627208
389	0.0008539644647
390	0.0008539560315
391	0.0008539552549
392	0.0008539569307
393	0.0008491929533
394	0.0008491854465
395	0.000849186441
396	0.0008491944383
397	0.0008491846018
398	0.000849183907
399	0.0008491875854
400	0.0008475065426
401	0.0008475065426
402	0.0008475121966
403	0.0008475058751
404	0.0008475038587
405	0.0008475103301
406	0.0008474936135
407	0.000847505416
408	0.0008474988315
409	0.0008474944173
410	0.0008474956026
411	0.0008474870196
412	0.0008474870196
413	0.0008474839542
414	0.0008474758888
415	0.000847482837
416	0.0008474823466
417	0.0008474718289
418	0.0008474751804
419	0.0008474715155
420	0.0008474707295
421	0.000845861249
422	0.0008458533471
423	0.0008458597912
424	0.0008458505542
425	0.0008458575024
426	0.0008458464398
427	0.0008458503635
428	0.0008458472981
429	0.0008458561673
430	0.0008458561673
431	0.0008458457858
432	0.000845848061
433	0.0008458464534
434	0.0008458362627
435	0.0008458352409
436	0.0008458337968
437	0.0008458462354
438	0.0008458406769
439	0.0008458296006
440	0.0008458296006
441	0.0008458320393
442	0.0008458374889
443	0.0008458330747
444	0.0008458300366
445	0.0008458378295
446	0.0008458251865
447	0.0008458217124
448	0.0008458153773
449	0.0008458189195
450	0.0008458134427
451	0.0008458179794
452	0.0008458136743
453	0.000845816726
454	0.0008458164536
455	0.0008458073255
456	0.0008458106634
457	0.0008458081293
458	0.0008458028569
459	0.0008458018896
460	0.0008457949686
461	0.000845804628
462	0.000845796985
463	0.0008457724074
464	0.0008457637562
465	0.0008457681568
466	0.0008457713039
467	0.0008457735518
468	0.0008457646963
469	0.0008457553503
470	0.000845749056
471	0.0008457405819
472	0.0008457452141
473	0.000845740364
474	0.0008457254007
475	0.0008457367631
476	0.0008457321309
477	0.0008457302508
478	0.0008457159457
479	0.0008457215315
480	0.0008457216814
481	0.0008457044335
482	0.0008457071992
483	0.0008457061637
484	0.0008456983981
485	0.0008456941338
486	0.0008456982619
487	0.0008457023627
488	0.0008457056869
489	0.0008457001965
490	0.000845696736
491	0.0008456929077
492	0.0008378417072
493	0.0008378417072
494	0.0008362939525
495	0.000836297086
496	0.0008362941432
497	0.0008327568949
498	0.0008327553827
499	0.0008327446879
500	0.0008327503282
501	0.0008327554099
502	0.0008327448786
503	0.0008327525898
504	0.0008327437342
505	0.0008327462274
506	0.0008327399331
507	0.0008327371811
508	0.0008327379713
509	0.0008327394563
510	0.0008327460366
511	0.0008327433391
512	0.0008327408187
513	0.0008327483663
514	0.0008327463091
515	0.0008327480394
516	0.0008327400421
517	0.0008327430258
518	0.0008327481892
519	0.0008327417587
520	0.0008327325762
521	0.0008327360776
522	0.0008327310503
523	0.0008327402056
524	0.0008327491974
525	0.0008327391702
526	0.0008327333255
527	0.0008327334754
528	0.0008327317996
529	0.0008327283392
530	0.0008327296334
531	0.0008327375217
532	0.0008327292111
533	0.0008327347697
534	0.0008327307915
535	0.0008327242792
536	0.0008327342792
537	0.0008327294972
538	0.0008327243474
539	0.0008327268133
540	0.0008327235299
541	0.0008327203283
542	0.0008327124264
543	0.0008327250149
544	0.000832720124
545	0.0008327137207
546	0.0008327160368
547	0.0008327126035
548	0.000832717549
549	0.0008327182575
550	0.0008327175627
551	0.0008327145381
552	0.0008327060232
553	0.0008327079305
554	0.0008327089387
555	0.0008327009687
556	0.000832704075
557	0.0008327071404
558	0.000832714361
559	0.0008327100695
560	0.0008327172084
561	0.0008327021949
562	0.0008327041976
563	0.0008326974265
564	0.0008327073175
565	0.0008326977807
566	0.0008326988843
567	0.0008326977807
568	0.000832694075
569	0.0008327034891
570	0.0008327019224
571	0.00083270853
572	0.0008327017453
573	0.0008327147425
574	0.0008327147425
575	0.0008326906418
576	0.0008326953148
577	0.0008327011867
578	0.0008327014319
579	0.0008326989388
580	0.0008327053965
581	0.0008327089251
582	0.0008327081485
583	0.000832702154
584	0.0008326990886
585	0.0008326990886
586	0.0008326934211
587	0.0008326934074
588	0.0008326976717
589	0.0008327011595
590	0.0008327016499
591	0.0008327016499
592	0.0008327009687
593	0.0008327055464
594	0.0008326985028
595	0.0008326982576
596	0.0008326966499
597	0.0008326949061
598	0.0008326917998
599	0.0008326947426
600	0.0008326947426
601	0.0008326961595
602	0.0008326891568
603	0.0008326842658
604	0.0008326898107
605	0.0008326886527
606	0.0008326966499
607	0.0008326873993
608	0.0008326885573
609	0.0008326998107
610	0.0008326872903
611	0.0008326837753
612	0.0008326877399
613	0.0008326912004
614	0.0008326884483
615	0.0008326884483
616	0.0008326914592
617	0.0008326916636
618	0.0008326898652
619	0.0008326761187
620	0.000832679838
621	0.0008326788299
622	0.0008326880124
623	0.0008326909006
624	0.0008326898925
625	0.0008326834075
626	0.000832681977
627	0.0008326882712
628	0.0008326934483
629	0.0008326813503
630	0.0008326869361
631	0.0008326866909
632	0.0008326829443
633	0.0008326845519
634	0.0008326791023
635	0.0008326845519
636	0.0008326803421
637	0.0008326839797
638	0.0008326817045
639	0.0008326903966
640	0.0008326825764
641	0.0008326739934
642	0.000832677522
643	0.0008326770042
644	0.000832686541
645	0.0008326847018
646	0.0008326790751
647	0.0008326770724
648	0.0008326774811
649	0.0008326756419
650	0.0008326857099
651	0.0008326721814
652	0.0008326816364
653	0.0008326798108
654	0.0008326791568
655	0.0008326752604
656	0.000832673462
657	0.0008326787072
658	0.0008326689253
659	0.0008326687482
660	0.000832670601
661	0.0008326717454
662	0.0008326721678
663	0.0008326718135
664	0.000832673244
665	0.0008326712005
666	0.0008326658054
667	0.0008326689389
668	0.0008326673858
669	0.0008326622087
670	0.0008326642523
671	0.0008326738026
672	0.0008326714457
673	0.0008326653149
674	0.0008326564049
675	0.0008326511461
676	0.0008326516229
677	0.0008326474267
678	0.0008326454104
679	0.0008326437619
680	0.0008326426175
681	0.000832643394
682	0.0008326473041
683	0.0008326451379
684	0.0008326428218
685	0.0008326398518
686	0.0008326439526
687	0.0008326428627
688	0.0008326434213
689	0.0008326303151
690	0.0008326280849
691	0.0008326203193
692	0.0008326230986
693	0.0008326168997
694	0.0008326113003
695	0.0008326110005
696	0.0008326009597
697	0.0008325984938
698	0.0008325994202
699	0.0008325961777
700	0.000832604066
701	0.0008325871042
702	0.0008325830579
703	0.0008325873494
704	0.0008325786437
705	0.0008325770089
706	0.0008325818999
707	0.0008325779762
708	0.0008325792296
709	0.0008325699339
710	0.0008325656696
711	0.0008325679857
712	0.0008325612691
713	0.0008325573862
714	0.0008325523318
715	0.0008325488304
716	0.0008325568549
717	0.0008325578767
718	0.0008325500702
719	0.0008325509013
720	0.0008325407787
721	0.0008325393932
722	0.0008325425404
723	0.0008325407284
724	0.0008325354287
725	0.0008325454286
726	0.0008325322543
727	0.0008325392025
728	0.0008325392297
729	0.0008325321725
730	0.0008325404831
731	0.0008325363687
732	0.000832532881
733	0.000832529911
734	0.0008325186073
735	0.0008325188934
736	0.0008325081714
737	0.0008325101469
738	0.0008325063185
739	0.0008324978172
740	0.0008325080624
741	0.0008324920543
742	0.0008324943567
743	0.0008324823541
744	0.0008324814821
745	0.0008324755557
746	0.0008324696744
747	0.0008324721131
748	0.0008324739523
749	0.0008324652738
750	0.0008324666226
751	0.0008324646199
752	0.0008324659278
753	0.000832465635
754	0.0008324618612
755	0.0008324630874
756	0.0008324531147
757	0.0008324671609
758	0.0008324581964
759	0.0008324553762
760	0.0008324581691
761	0.0008324579512
762	0.0008324572427
763	0.0008324524062
764	0.0008324529648
765	0.0008324574743
766	0.0008324536051
767	0.0008324456896
768	0.0008324507986
769	0.0008324575969
770	0.0008324551446
771	0.0008324479648
772	0.000832446943
773	0.0008324496951
774	0.0008324508395
775	0.0008324517931
776	0.0008324371202
777	0.0008324506896
778	0.0008324270657
779	0.0008324283328
780	0.0008324337006
781	0.0008324279649
782	0.00083242336
783	0.0008324323246
784	0.0008324245862
785	0.0008324327333
786	0.0008324375425
787	0.0008324271339
788	0.0008324227606
789	0.0008324250766
790	0.0008324093955
791	0.0008324194363
792	0.0008324137279
793	0.0008324166707
794	0.0008324188778
795	0.0008324175154
796	0.0008324067336
797	0.0008324114883
798	0.0008324038589
799	0.0008324114202
800	0.0008324141995
801	0.0008324073875
802	0.0008324065565
803	0.0008324031096
804	0.0008324019652
805	0.0008324045129
806	0.0008324123194
807	0.0008324075101
808	0.000832407551
809	0.0008324092131
810	0.0008324099352
811	0.0008324080279
812	0.0008324080279
813	0.0008324079461
814	0.0008323991178
815	0.0008324069243
816	0.0008324003712
817	0.0008323974421
818	0.0008324021696
819	0.0008324055074
820	0.0008324114338
821	0.0008324019516
822	0.0008323992268
823	0.0008323912841
824	0.000832403205
825	0.0008324019925
826	0.0008324014611
827	0.0008323966246
828	0.000832397265
829	0.0008323991451
830	0.0008323928644
831	0.0008323998808
832	0.0008323972786
833	0.0008323921151
834	0.0008323904394
835	0.0008323917745
836	0.0008323841043
837	0.0008323802487
838	0.0008323808073
839	0.0008323785184
840	0.0008323696493
841	0.0008323774967
842	0.0008323655076
843	0.0008323636956
844	0.0008323586139
845	0.0008323541316
846	0.0008323522788
847	0.0008323459437
848	0.0008323500853
849	0.0008323572924
850	0.0008323519246
851	0.000832348396
852	0.000832340317
853	0.0008323341181
854	0.000832335208
855	0.0008323314751
856	0.0008323304669
857	0.0008323304669
858	0.0008323269247
859	0.0008323269247
860	0.0008323284505
861	0.0008323240364
862	0.0008323115296
863	0.0008323174424
864	0.000832311516
865	0.0008323168293
866	0.0008323156986
867	0.0008323091999
868	0.0008323091999
869	0.0008323095542
870	0.0008323129193
871	0.0008323151264
872	0.0008323150991
873	0.0008323058076
874	0.0008323052763
875	0.0008323092544
876	0.0008323037504
877	0.0008323001945
878	0.0008323031824
879	0.0008322999399
880	0.0008322924876
881	0.0008322879236
882	0.0008322835503
883	0.0008322852669
884	0.0008322874195
885	0.0008322851715
886	0.0008322848582
887	0.0008322742996
888	0.000832282147
889	0.0008322772288
890	0.0008322802533
891	0.0008322777465
892	0.0008322713841
893	0.0008322749127
894	0.0008322644496
895	0.0008322606621
896	0.0008322612479
897	0.0008322622425
898	0.0008322622152
899	0.000832250921
900	0.0008322571608
901	0.0008322534959
902	0.0008322477058
903	0.0008322523515
904	0.0008322505804
905	0.0008322493815
906	0.0008322512207
907	0.0008322464482
908	0.0008322461621
909	0.0008322469114
910	0.0008322423338
911	0.0008322471702
912	0.0008322392003
913	0.0008322449904
914	0.0008322336417
915	0.0008322367616
916	0.0008322316254
917	0.0008322254265
918	0.0008322205764
919	0.0008322209578
920	0.0008322108216
921	0.0008322153039
922	0.0008322102494
923	0.0008322035601
924	0.0008321947182
925	0.0008322073748
926	0.0008321973476
927	0.0008321949361
928	0.0008321954172
929	0.0008321917523
930	0.0008321919976
931	0.000832196439
932	0.0008321869567
933	0.0008321801175
934	0.0008321852946
935	0.0008321834554
936	0.0008321847769
937	0.0008321848041
938	0.0008321786052
939	0.0008321818205
940	0.0008321780194
941	0.0008321812892
942	0.000832187924
943	0.0008321787142
944	0.0008321848178
945	0.0008321864662
946	0.0008321715344
947	0.0008321683464
948	0.0008321768341
949	0.0008321774881
950	0.0008321784418
951	0.0008321715481
952	0.0008321676925
953	0.0008321710985
954	0.0008321697769
955	0.000832156044
956	0.0008321621203
957	0.000832154341
958	0.0008321534964
959	0.0008321434692
960	0.0008321517389
961	0.0008321337008
962	0.0008321362443
963	0.0008321374568
964	0.000832136435
965	0.000832141871
966	0.0008321369527
967	0.0008321268029
968	0.0008321242144
969	0.000832125386
970	0.0008321223479
971	0.0008321187239
972	0.0008321210536
973	0.0008321175932
974	0.000832121476
975	0.000832114664
976	0.0008321041872
977	0.0008321047322
978	0.0008320860129
979	0.0008320926258
980	0.0008320765946
981	0.0008320841423
982	0.0008320806818
983	0.0008320795919
984	0.0008320722622
985	0.0008320700551
986	0.0008320697963
987	0.0008320695783
988	0.0008320617445
989	0.0008320656955
990	0.0008320690061
991	0.0008320660633
992	0.0008320576846
993	0.0008320512677
994	0.0008320555729
995	0.000832052235
996	0.000832046077
997	0.000832054156
998	0.0008320454912
999	0.0008320555184
